# work_t,work_y,sim_t,sim_y
0.000000e+00,0.000000e+00,2.544900e+00,-5.894385e+01
2.000400e-02,0.000000e+00,2.547400e+00,-5.893055e+01
3.998800e-02,0.000000e+00,2.549900e+00,-5.889067e+01
6.000800e-02,0.000000e+00,2.552400e+00,-5.882422e+01
8.000400e-02,0.000000e+00,2.554900e+00,-5.873123e+01
1.000160e-01,0.000000e+00,2.557400e+00,-5.861173e+01
1.200120e-01,0.000000e+00,2.559900e+00,-5.846577e+01
1.400000e-01,0.000000e+00,2.562400e+00,-5.829340e+01
1.600240e-01,0.000000e+00,2.564900e+00,-5.809466e+01
1.800120e-01,0.000000e+00,2.567400e+00,-5.786964e+01
1.999960e-01,0.000000e+00,2.569900e+00,-5.761839e+01
2.200160e-01,0.000000e+00,2.572400e+00,-5.734101e+01
2.399960e-01,0.000000e+00,2.574900e+00,-5.703758e+01
2.600240e-01,0.000000e+00,2.577400e+00,-5.670820e+01
2.800040e-01,0.000000e+00,2.579900e+00,-5.635298e+01
3.000240e-01,0.000000e+00,2.582400e+00,-5.597203e+01
3.199920e-01,0.000000e+00,2.584900e+00,-5.556548e+01
3.400160e-01,0.000000e+00,2.587400e+00,-5.513346e+01
3.600000e-01,0.000000e+00,2.589900e+00,-5.467611e+01
3.800240e-01,0.000000e+00,2.592400e+00,-5.419359e+01
4.000080e-01,0.000000e+00,2.594900e+00,-5.368606e+01
4.199840e-01,0.000000e+00,2.597400e+00,-5.315369e+01
4.400080e-01,0.000000e+00,2.599900e+00,-5.259666e+01
4.600040e-01,0.000000e+00,2.602400e+00,-5.201517e+01
4.799840e-01,0.000000e+00,2.604900e+00,-5.140942e+01
5.000240e-01,0.000000e+00,2.607400e+00,-5.077962e+01
5.200040e-01,0.000000e+00,2.609900e+00,-5.012600e+01
5.400280e-01,0.000000e+00,2.612400e+00,-4.944879e+01
5.600120e-01,-1.186523e+00,2.614900e+00,-4.874825e+01
5.799960e-01,-4.152832e+00,2.617400e+00,-4.802464e+01
6.000240e-01,-8.041992e+00,2.619900e+00,-4.727822e+01
6.200040e-01,-1.153565e+01,2.622400e+00,-4.650928e+01
6.400040e-01,-1.469971e+01,2.624900e+00,-4.571812e+01
6.600400e-01,-1.727051e+01,2.627400e+00,-4.490504e+01
6.799880e-01,-1.964355e+01,2.629900e+00,-4.407038e+01
7.000160e-01,-2.320312e+01,2.632400e+00,-4.321445e+01
7.200120e-01,-2.768555e+01,2.634900e+00,-4.233763e+01
7.400080e-01,-3.190430e+01,2.637400e+00,-4.144025e+01
7.599960e-01,-3.520020e+01,2.639900e+00,-4.052271e+01
7.800400e-01,-3.737549e+01,2.642400e+00,-3.958538e+01
8.000280e-01,-3.875977e+01,2.644900e+00,-3.862867e+01
8.200280e-01,-4.027588e+01,2.647400e+00,-3.765300e+01
8.400120e-01,-4.212158e+01,2.649900e+00,-3.665879e+01
8.600040e-01,-4.456055e+01,2.652400e+00,-3.564650e+01
8.800280e-01,-4.719727e+01,2.654900e+00,-3.461656e+01
9.000280e-01,-4.983398e+01,2.657400e+00,-3.356947e+01
9.200120e-01,-5.247070e+01,2.659900e+00,-3.250569e+01
9.400040e-01,-5.504150e+01,2.662400e+00,-3.142573e+01
9.600280e-01,-5.761230e+01,2.664900e+00,-3.033010e+01
9.800200e-01,-5.919434e+01,2.667400e+00,-2.921932e+01
1.000008e+00,-5.827148e+01,2.669900e+00,-2.809394e+01
1.020004e+00,-5.906250e+01,2.672400e+00,-2.695449e+01
1.040040e+00,-5.873291e+01,2.674900e+00,-2.580154e+01
1.060036e+00,-5.893066e+01,2.677400e+00,-2.463567e+01
1.080024e+00,-5.893066e+01,2.679900e+00,-2.345747e+01
1.100028e+00,-5.879883e+01,2.682400e+00,-2.226753e+01
1.120028e+00,-5.893066e+01,2.684900e+00,-2.106645e+01
1.140020e+00,-5.893066e+01,2.687400e+00,-1.985487e+01
1.160012e+00,-5.893066e+01,2.689900e+00,-1.863341e+01
1.180040e+00,-5.893066e+01,2.692400e+00,-1.740272e+01
1.200028e+00,-5.893066e+01,2.694900e+00,-1.616343e+01
1.220012e+00,-5.893066e+01,2.697400e+00,-1.491621e+01
1.240004e+00,-5.893066e+01,2.699900e+00,-1.366173e+01
1.260028e+00,-5.893066e+01,2.702400e+00,-1.240066e+01
1.280028e+00,-5.893066e+01,2.704900e+00,-1.113368e+01
1.300016e+00,-5.893066e+01,2.707400e+00,-9.861479e+00
1.320012e+00,-5.893066e+01,2.709900e+00,-8.584747e+00
1.340448e+00,-5.893066e+01,2.712400e+00,-7.304184e+00
1.360004e+00,-5.893066e+01,2.714900e+00,-6.020491e+00
1.380040e+00,-5.893066e+01,2.717400e+00,-4.734374e+00
1.400036e+00,-5.893066e+01,2.719900e+00,-3.446542e+00
1.420028e+00,-5.893066e+01,2.722400e+00,-2.157705e+00
1.440028e+00,-5.893066e+01,2.724900e+00,-8.685748e-01
1.460028e+00,-5.893066e+01,2.727400e+00,4.201364e-01
1.480012e+00,-5.893066e+01,2.729900e+00,1.707716e+00
1.500000e+00,-5.893066e+01,2.732400e+00,2.993454e+00
1.520036e+00,-5.893066e+01,2.734900e+00,4.276639e+00
1.540028e+00,-5.893066e+01,2.737400e+00,5.556565e+00
1.560020e+00,-5.893066e+01,2.739900e+00,6.832528e+00
1.580020e+00,-5.893066e+01,2.742400e+00,8.103829e+00
1.600044e+00,-5.893066e+01,2.744900e+00,9.369771e+00
1.620036e+00,-5.893066e+01,2.747400e+00,1.062966e+01
1.640024e+00,-5.893066e+01,2.749900e+00,1.188282e+01
1.660020e+00,-5.893066e+01,2.752400e+00,1.312858e+01
1.680016e+00,-5.893066e+01,2.754900e+00,1.436625e+01
1.700012e+00,-5.893066e+01,2.757400e+00,1.559517e+01
1.720448e+00,-5.893066e+01,2.759900e+00,1.681471e+01
1.740036e+00,-5.893066e+01,2.762400e+00,1.802420e+01
1.760036e+00,-5.893066e+01,2.764900e+00,1.922302e+01
1.780020e+00,-5.893066e+01,2.767400e+00,2.041053e+01
1.800012e+00,-5.893066e+01,2.769900e+00,2.158613e+01
1.820000e+00,-5.893066e+01,2.772400e+00,2.274921e+01
1.842004e+00,-5.893066e+01,2.774900e+00,2.389919e+01
1.862040e+00,-5.893066e+01,2.777400e+00,2.503547e+01
1.882036e+00,-5.893066e+01,2.779900e+00,2.615749e+01
1.903024e+00,-5.893066e+01,2.782400e+00,2.726470e+01
1.923020e+00,-5.893066e+01,2.784900e+00,2.835656e+01
1.943044e+00,-5.893066e+01,2.787400e+00,2.943253e+01
1.963036e+00,-5.893066e+01,2.789900e+00,3.049210e+01
1.983036e+00,-5.893066e+01,2.792400e+00,3.153476e+01
2.003028e+00,-5.893066e+01,2.794900e+00,3.256003e+01
2.023024e+00,-5.893066e+01,2.797400e+00,3.356744e+01
2.043008e+00,-5.893066e+01,2.799900e+00,3.455651e+01
2.063028e+00,-5.893066e+01,2.802400e+00,3.552680e+01
2.083016e+00,-5.893066e+01,2.804900e+00,3.647788e+01
2.103044e+00,-5.893066e+01,2.807400e+00,3.740933e+01
2.123032e+00,-5.893066e+01,2.809900e+00,3.832074e+01
2.143016e+00,-5.893066e+01,2.812400e+00,3.921172e+01
2.163040e+00,-5.893066e+01,2.814900e+00,4.008190e+01
2.183032e+00,-5.893066e+01,2.817400e+00,4.093089e+01
2.203044e+00,-5.893066e+01,2.819900e+00,4.175837e+01
2.223024e+00,-5.893066e+01,2.822400e+00,4.256398e+01
2.243040e+00,-5.893066e+01,2.824900e+00,4.334741e+01
2.263032e+00,-5.893066e+01,2.827400e+00,4.410835e+01
2.283048e+00,-5.893066e+01,2.829900e+00,4.484648e+01
2.303040e+00,-5.893066e+01,2.832400e+00,4.556155e+01
2.323020e+00,-5.893066e+01,2.834900e+00,4.625326e+01
2.343044e+00,-5.893066e+01,2.837400e+00,4.692136e+01
2.363028e+00,-5.893066e+01,2.839900e+00,4.756560e+01
2.383052e+00,-5.893066e+01,2.842400e+00,4.818575e+01
2.403028e+00,-5.893066e+01,2.844900e+00,4.878159e+01
2.423052e+00,-5.893066e+01,2.847400e+00,4.935290e+01
2.443032e+00,-5.893066e+01,2.849900e+00,4.989948e+01
2.463060e+00,-5.899658e+01,2.852400e+00,5.042114e+01
2.483040e+00,-5.893066e+01,2.854900e+00,5.091772e+01
2.503016e+00,-5.893066e+01,2.857400e+00,5.138903e+01
2.523044e+00,-5.893066e+01,2.859900e+00,5.183492e+01
2.543024e+00,-5.893066e+01,2.862400e+00,5.225526e+01
2.563052e+00,-5.866699e+01,2.864900e+00,5.264989e+01
2.583024e+00,-5.741455e+01,2.867400e+00,5.301870e+01
2.603016e+00,-5.458008e+01,2.869900e+00,5.336157e+01
2.623036e+00,-5.022949e+01,2.872400e+00,5.367839e+01
2.643060e+00,-4.429688e+01,2.874900e+00,5.396907e+01
2.663036e+00,-3.711182e+01,2.877400e+00,5.423352e+01
2.683012e+00,-2.874023e+01,2.879900e+00,5.447166e+01
2.703036e+00,-1.924805e+01,2.882400e+00,5.468342e+01
2.723032e+00,-8.898926e+00,2.884900e+00,5.486875e+01
2.743060e+00,1.911621e+00,2.887400e+00,5.502758e+01
2.763040e+00,1.272217e+01,2.889900e+00,5.515988e+01
2.783024e+00,2.300537e+01,2.892400e+00,5.526561e+01
2.803040e+00,3.216797e+01,2.894900e+00,5.534474e+01
2.823024e+00,4.014404e+01,2.897400e+00,5.539727e+01
2.843040e+00,4.653809e+01,2.899900e+00,5.542317e+01
2.863452e+00,5.154785e+01,2.902400e+00,5.542260e+01
2.883436e+00,5.471191e+01,2.904900e+00,5.539638e+01
2.903456e+00,5.616211e+01,2.907400e+00,5.534463e+01
2.923436e+00,5.576660e+01,2.909900e+00,5.526738e+01
2.943456e+00,5.378906e+01,2.912400e+00,5.516467e+01
2.963448e+00,5.016357e+01,2.914900e+00,5.503652e+01
2.983468e+00,4.515381e+01,2.917400e+00,5.488300e+01
3.003456e+00,3.882568e+01,2.919900e+00,5.470415e+01
3.023476e+00,3.117920e+01,2.922400e+00,5.450004e+01
3.043464e+00,2.247803e+01,2.924900e+00,5.427074e+01
3.063484e+00,1.298584e+01,2.927400e+00,5.401633e+01
3.083480e+00,3.032227e+00,2.929900e+00,5.373690e+01
3.103460e+00,-6.723633e+00,2.932400e+00,5.343256e+01
3.123448e+00,-1.608398e+01,2.934900e+00,5.310340e+01
3.143476e+00,-2.471924e+01,2.937400e+00,5.274954e+01
3.163448e+00,-3.229980e+01,2.939900e+00,5.237112e+01
3.183468e+00,-3.869385e+01,2.942400e+00,5.196825e+01
3.204044e+00,-4.396728e+01,2.944900e+00,5.154109e+01
3.223456e+00,-4.759277e+01,2.947400e+00,5.108979e+01
3.243480e+00,-4.976807e+01,2.949900e+00,5.061450e+01
3.263472e+00,-5.036133e+01,2.952400e+00,5.011541e+01
3.283444e+00,-4.950440e+01,2.954900e+00,4.959270e+01
3.303476e+00,-4.719727e+01,2.957400e+00,4.904656e+01
3.323452e+00,-4.343994e+01,2.959900e+00,4.847719e+01
3.343436e+00,-3.843018e+01,2.962400e+00,4.788480e+01
3.364068e+00,-3.190430e+01,2.964900e+00,4.726963e+01
3.384044e+00,-2.452148e+01,2.967400e+00,4.663190e+01
3.404032e+00,-1.621582e+01,2.969900e+00,4.597187e+01
3.424052e+00,-7.250977e+00,2.972400e+00,4.528979e+01
3.444068e+00,2.241211e+00,2.974900e+00,4.458593e+01
3.464048e+00,1.166748e+01,2.977400e+00,4.386057e+01
3.484064e+00,2.063232e+01,2.979900e+00,4.311401e+01
3.504048e+00,2.860840e+01,2.982400e+00,4.234656e+01
3.524064e+00,3.546387e+01,2.984900e+00,4.155852e+01
3.545048e+00,4.126465e+01,2.987400e+00,4.075023e+01
3.565056e+00,4.541748e+01,2.989900e+00,3.992204e+01
3.584868e+00,4.805420e+01,2.992400e+00,3.907429e+01
3.605052e+00,4.910889e+01,2.994900e+00,3.820736e+01
3.625040e+00,4.851562e+01,2.997400e+00,3.732161e+01
3.645068e+00,4.653809e+01,2.999900e+00,3.641746e+01
3.665048e+00,4.311035e+01,3.002400e+00,3.549529e+01
3.685028e+00,3.849609e+01,3.004900e+00,3.455553e+01
3.705068e+00,3.269531e+01,3.007400e+00,3.359861e+01
3.725044e+00,2.570801e+01,3.009900e+00,3.262497e+01
3.746068e+00,1.753418e+01,3.012400e+00,3.163507e+01
3.765484e+00,9.294434e+00,3.014900e+00,3.062937e+01
3.785460e+00,5.932620e-01,3.017400e+00,2.960836e+01
3.806056e+00,-8.305664e+00,3.019900e+00,2.857252e+01
3.826068e+00,-1.634766e+01,3.022400e+00,2.752237e+01
3.846048e+00,-2.366455e+01,3.024900e+00,2.645841e+01
3.866064e+00,-3.005859e+01,3.027400e+00,2.538118e+01
3.886056e+00,-3.533203e+01,3.029900e+00,2.429122e+01
3.906064e+00,-3.948486e+01,3.032400e+00,2.318907e+01
3.926048e+00,-4.231934e+01,3.034900e+00,2.207530e+01
3.946068e+00,-4.370361e+01,3.037400e+00,2.095047e+01
3.966064e+00,-4.370361e+01,3.039900e+00,1.981518e+01
3.986076e+00,-4.231934e+01,3.042400e+00,1.867000e+01
4.006056e+00,-3.968262e+01,3.044900e+00,1.751555e+01
4.026044e+00,-3.579346e+01,3.047400e+00,1.635243e+01
4.046076e+00,-3.071777e+01,3.049900e+00,1.518126e+01
4.066056e+00,-2.465332e+01,3.052400e+00,1.400265e+01
4.086040e+00,-1.766602e+01,3.054900e+00,1.281726e+01
4.106068e+00,-9.953613e+00,3.057400e+00,1.162571e+01
4.126040e+00,-1.845703e+00,3.059900e+00,1.042865e+01
4.146068e+00,6.459961e+00,3.062400e+00,9.226725e+00
4.166076e+00,1.456787e+01,3.064900e+00,8.020601e+00
4.186048e+00,2.195068e+01,3.067400e+00,6.810935e+00
4.206064e+00,2.854248e+01,3.069900e+00,5.598390e+00
4.226056e+00,3.401367e+01,3.072400e+00,4.383634e+00
4.246076e+00,3.829834e+01,3.074900e+00,3.167335e+00
4.266056e+00,4.126465e+01,3.077400e+00,1.950165e+00
4.286076e+00,4.284668e+01,3.079900e+00,7.327966e-01
4.306056e+00,4.311035e+01,3.082400e+00,-4.840979e-01
4.326076e+00,4.198975e+01,3.084900e+00,-1.699846e+00
4.346072e+00,3.961670e+01,3.087400e+00,-2.913776e+00
4.366052e+00,3.612305e+01,3.089900e+00,-4.125218e+00
4.386040e+00,3.144287e+01,3.092400e+00,-5.333504e+00
4.406068e+00,2.570801e+01,3.094900e+00,-6.537971e+00
4.426036e+00,1.924805e+01,3.097400e+00,-7.737956e+00
4.446068e+00,1.199707e+01,3.099900e+00,-8.932803e+00
4.466080e+00,4.482422e+00,3.102400e+00,-1.012186e+01
4.486064e+00,-3.164062e+00,3.104900e+00,-1.130448e+01
4.506080e+00,-1.054688e+01,3.107400e+00,-1.248002e+01
4.526072e+00,-1.740234e+01,3.109900e+00,-1.364786e+01
4.546080e+00,-2.346680e+01,3.112400e+00,-1.480735e+01
4.566064e+00,-2.874023e+01,3.114900e+00,-1.595789e+01
4.586084e+00,-3.295898e+01,3.117400e+00,-1.709886e+01
4.606064e+00,-3.605713e+01,3.119900e+00,-1.822966e+01
4.626084e+00,-3.790283e+01,3.122400e+00,-1.934970e+01
4.646064e+00,-3.862793e+01,3.124900e+00,-2.045840e+01
4.666052e+00,-3.796875e+01,3.127400e+00,-2.155518e+01
4.686076e+00,-3.612305e+01,3.129900e+00,-2.263948e+01
4.706056e+00,-3.322266e+01,3.132400e+00,-2.371074e+01
4.726084e+00,-2.920166e+01,3.134900e+00,-2.476844e+01
4.746064e+00,-2.419189e+01,3.137400e+00,-2.581203e+01
4.766080e+00,-1.832520e+01,3.139900e+00,-2.684100e+01
4.786064e+00,-1.173340e+01,3.142400e+00,-2.785485e+01
4.806076e+00,-4.614258e+00,3.144900e+00,-2.885308e+01
4.826092e+00,2.702637e+00,3.147400e+00,-2.983520e+01
4.846064e+00,1.001953e+01,3.149900e+00,-3.080076e+01
4.866056e+00,1.674316e+01,3.152400e+00,-3.174930e+01
4.886076e+00,2.293945e+01,3.154900e+00,-3.268036e+01
4.906056e+00,2.808105e+01,3.157400e+00,-3.359353e+01
4.926076e+00,3.229980e+01,3.159900e+00,-3.448838e+01
4.946056e+00,3.539795e+01,3.162400e+00,-3.536451e+01
4.966084e+00,3.730957e+01,3.164900e+00,-3.622153e+01
4.986072e+00,3.796875e+01,3.167400e+00,-3.705906e+01
5.006044e+00,3.744141e+01,3.169900e+00,-3.787673e+01
5.026084e+00,3.572754e+01,3.172400e+00,-3.867418e+01
5.046064e+00,3.302490e+01,3.174900e+00,-3.945109e+01
5.066084e+00,2.926758e+01,3.177400e+00,-4.020712e+01
5.086072e+00,2.458740e+01,3.179900e+00,-4.094195e+01
5.106088e+00,1.911621e+01,3.182400e+00,-4.165529e+01
5.126072e+00,1.305176e+01,3.184900e+00,-4.234684e+01
5.146088e+00,6.459961e+00,3.187400e+00,-4.301632e+01
5.166080e+00,-1.977540e-01,3.189900e+00,-4.366348e+01
5.186088e+00,-6.723633e+00,3.192400e+00,-4.428805e+01
5.206072e+00,-1.285400e+01,3.194900e+00,-4.488979e+01
5.226476e+00,-1.865479e+01,3.197400e+00,-4.546848e+01
5.246488e+00,-2.346680e+01,3.199900e+00,-4.602389e+01
5.266080e+00,-2.742188e+01,3.202400e+00,-4.655582e+01
5.286492e+00,-3.052002e+01,3.204900e+00,-4.706406e+01
5.306080e+00,-3.256348e+01,3.207400e+00,-4.754844e+01
5.326064e+00,-3.348633e+01,3.209900e+00,-4.800878e+01
5.346476e+00,-3.342041e+01,3.212400e+00,-4.844491e+01
5.366072e+00,-3.216797e+01,3.214900e+00,-4.885669e+01
5.386484e+00,-2.979492e+01,3.217400e+00,-4.924396e+01
5.406072e+00,-2.663086e+01,3.219900e+00,-4.960659e+01
5.426484e+00,-2.241211e+01,3.222400e+00,-4.994447e+01
5.446516e+00,-1.740234e+01,3.224900e+00,-5.025747e+01
5.466488e+00,-1.186523e+01,3.227400e+00,-5.054549e+01
5.486508e+00,-5.734863e+00,3.229900e+00,-5.080845e+01
5.506476e+00,5.273440e-01,3.232400e+00,-5.104624e+01
5.527052e+00,6.987305e+00,3.234900e+00,-5.125880e+01
5.547076e+00,1.305176e+01,3.237400e+00,-5.144607e+01
5.567092e+00,1.852295e+01,3.239900e+00,-5.160798e+01
5.587072e+00,2.320312e+01,3.242400e+00,-5.174448e+01
5.607092e+00,2.702637e+01,3.244900e+00,-5.185553e+01
5.627080e+00,2.992676e+01,3.247400e+00,-5.194111e+01
5.647060e+00,3.177246e+01,3.249900e+00,-5.200120e+01
5.667084e+00,3.269531e+01,3.252400e+00,-5.203577e+01
5.687064e+00,3.229980e+01,3.254900e+00,-5.204483e+01
5.707092e+00,3.111328e+01,3.257400e+00,-5.202907e+01
5.727072e+00,2.874023e+01,3.259900e+00,-5.198888e+01
5.747100e+00,2.557617e+01,3.262400e+00,-5.192429e+01
5.767080e+00,2.168701e+01,3.264900e+00,-5.183532e+01
5.787096e+00,1.700684e+01,3.267400e+00,-5.172202e+01
5.807088e+00,1.186523e+01,3.269900e+00,-5.158442e+01
5.827056e+00,6.196289e+00,3.272400e+00,-5.142259e+01
5.847092e+00,5.273440e-01,3.274900e+00,-5.123658e+01
5.867068e+00,-5.141602e+00,3.277400e+00,-5.102646e+01
5.887092e+00,-1.041504e+01,3.279900e+00,-5.079232e+01
5.907076e+00,-1.529297e+01,3.282400e+00,-5.053425e+01
5.927092e+00,-1.964355e+01,3.284900e+00,-5.025233e+01
5.947076e+00,-2.313721e+01,3.287400e+00,-4.994668e+01
5.967052e+00,-2.583984e+01,3.289900e+00,-4.961741e+01
5.987084e+00,-2.761963e+01,3.292400e+00,-4.926465e+01
6.007072e+00,-2.847656e+01,3.294900e+00,-4.888853e+01
6.027100e+00,-2.841064e+01,3.297400e+00,-4.848919e+01
6.047072e+00,-2.735596e+01,3.299900e+00,-4.806678e+01
6.067092e+00,-2.544434e+01,3.302400e+00,-4.762147e+01
6.087104e+00,-2.267578e+01,3.304900e+00,-4.715343e+01
6.107096e+00,-1.911621e+01,3.307400e+00,-4.666284e+01
6.127072e+00,-1.489746e+01,3.309900e+00,-4.614988e+01
6.147528e+00,-1.001953e+01,3.312400e+00,-4.561477e+01
6.167504e+00,-4.877930e+00,3.314900e+00,-4.505772e+01
6.187092e+00,3.295900e-01,3.317400e+00,-4.447894e+01
6.207076e+00,5.668945e+00,3.319900e+00,-4.387867e+01
6.227092e+00,1.081055e+01,3.322400e+00,-4.325716e+01
6.247060e+00,1.542480e+01,3.324900e+00,-4.261466e+01
6.267084e+00,1.951172e+01,3.327400e+00,-4.195143e+01
6.287108e+00,2.274170e+01,3.329900e+00,-4.126775e+01
6.307088e+00,2.531250e+01,3.332400e+00,-4.056392e+01
6.327108e+00,2.689453e+01,3.334900e+00,-3.984022e+01
6.347080e+00,2.768555e+01,3.337400e+00,-3.909698e+01
6.367108e+00,2.748779e+01,3.339900e+00,-3.833451e+01
6.387512e+00,2.643311e+01,3.342400e+00,-3.755315e+01
6.407528e+00,2.458740e+01,3.344900e+00,-3.675325e+01
6.427520e+00,2.201660e+01,3.347400e+00,-3.593515e+01
6.447488e+00,1.878662e+01,3.349900e+00,-3.509924e+01
6.467088e+00,1.502930e+01,3.352400e+00,-3.424589e+01
6.487488e+00,1.061279e+01,3.354900e+00,-3.337549e+01
6.507080e+00,6.064453e+00,3.357400e+00,-3.248846e+01
6.527108e+00,1.318359e+00,3.359900e+00,-3.158520e+01
6.547084e+00,-3.427734e+00,3.362400e+00,-3.066614e+01
6.567108e+00,-8.041992e+00,3.364900e+00,-2.973173e+01
6.587516e+00,-1.226074e+01,3.367400e+00,-2.878241e+01
6.607104e+00,-1.582031e+01,3.369900e+00,-2.781865e+01
6.627088e+00,-1.891846e+01,3.372400e+00,-2.684091e+01
6.647080e+00,-2.129150e+01,3.374900e+00,-2.584969e+01
6.667108e+00,-2.287354e+01,3.377400e+00,-2.484548e+01
6.687512e+00,-2.366455e+01,3.379900e+00,-2.382878e+01
6.707492e+00,-2.366455e+01,3.382400e+00,-2.280011e+01
6.727524e+00,-2.287354e+01,3.384900e+00,-2.175999e+01
6.747504e+00,-2.129150e+01,3.387400e+00,-2.070896e+01
6.767532e+00,-1.898438e+01,3.389900e+00,-1.964756e+01
6.787504e+00,-1.608398e+01,3.392400e+00,-1.857635e+01
6.807532e+00,-1.259033e+01,3.394900e+00,-1.749589e+01
6.827504e+00,-8.635254e+00,3.397400e+00,-1.640675e+01
6.847532e+00,-4.416504e+00,3.399900e+00,-1.530951e+01
6.867508e+00,0.000000e+00,3.402400e+00,-1.420475e+01
6.887532e+00,4.284668e+00,3.404900e+00,-1.309307e+01
6.907508e+00,8.503418e+00,3.407400e+00,-1.197507e+01
6.927532e+00,1.226074e+01,3.409900e+00,-1.085134e+01
6.947508e+00,1.562256e+01,3.412400e+00,-9.722505e+00
6.967524e+00,1.825928e+01,3.414900e+00,-8.589176e+00
6.987500e+00,2.030273e+01,3.417400e+00,-7.451974e+00
7.007524e+00,2.148926e+01,3.419900e+00,-6.311520e+00
7.027504e+00,2.201660e+01,3.422400e+00,-5.168443e+00
7.047520e+00,2.175293e+01,3.424900e+00,-4.023371e+00
7.067504e+00,2.089600e+01,3.427400e+00,-2.876935e+00
7.087520e+00,1.924805e+01,3.429900e+00,-1.729770e+00
7.107500e+00,1.700684e+01,3.432400e+00,-5.825076e-01
7.127520e+00,1.430420e+01,3.434900e+00,5.642171e-01
7.147512e+00,1.107422e+01,3.437400e+00,1.709771e+00
7.167532e+00,7.514648e+00,3.439900e+00,2.853521e+00
7.187512e+00,3.691406e+00,3.442400e+00,3.994835e+00
7.207524e+00,0.000000e+00,3.444900e+00,5.133086e+00
7.227540e+00,-3.823242e+00,3.447400e+00,6.267647e+00
7.247524e+00,-7.316895e+00,3.449900e+00,7.397894e+00
7.267512e+00,-1.054688e+01,3.452400e+00,8.523209e+00
7.287532e+00,-1.331543e+01,3.454900e+00,9.642978e+00
7.307512e+00,-1.555664e+01,3.457400e+00,1.075659e+01
7.327532e+00,-1.727051e+01,3.459900e+00,1.186344e+01
7.347544e+00,-1.832520e+01,3.462400e+00,1.296293e+01
7.367528e+00,-1.872070e+01,3.464900e+00,1.405448e+01
7.387548e+00,-1.845703e+01,3.467400e+00,1.513749e+01
7.407528e+00,-1.760010e+01,3.469900e+00,1.621138e+01
7.427536e+00,-1.608398e+01,3.472400e+00,1.727560e+01
7.447520e+00,-1.410645e+01,3.474900e+00,1.832958e+01
7.467528e+00,-1.160156e+01,3.477400e+00,1.937276e+01
7.488112e+00,-8.569336e+00,3.479900e+00,2.040461e+01
7.508096e+00,-5.405273e+00,3.482400e+00,2.142459e+01
7.528116e+00,-1.977539e+00,3.484900e+00,2.243218e+01
7.547540e+00,1.318359e+00,3.487400e+00,2.342686e+01
7.567520e+00,4.746094e+00,3.489900e+00,2.440814e+01
7.588104e+00,7.910156e+00,3.492400e+00,2.537552e+01
7.607524e+00,1.067871e+01,3.494900e+00,2.632851e+01
7.628104e+00,1.318359e+01,3.497400e+00,2.726666e+01
7.648516e+00,1.502930e+01,3.499900e+00,2.818950e+01
7.668540e+00,1.621582e+01,3.502400e+00,2.909657e+01
7.689108e+00,1.687500e+01,3.504900e+00,2.998746e+01
7.709132e+00,1.694092e+01,3.507400e+00,3.086173e+01
7.728548e+00,1.641357e+01,3.509900e+00,3.171898e+01
7.748528e+00,1.535889e+01,3.512400e+00,3.255879e+01
7.768536e+00,1.377685e+01,3.514900e+00,3.338079e+01
7.788528e+00,1.186523e+01,3.517400e+00,3.418460e+01
7.808536e+00,9.492188e+00,3.519900e+00,3.496985e+01
7.828556e+00,6.855469e+00,3.522400e+00,3.573619e+01
7.850080e+00,3.823242e+00,3.524900e+00,3.648328e+01
7.870100e+00,9.228520e-01,3.527400e+00,3.721079e+01
7.890124e+00,-1.845703e+00,3.529900e+00,3.791841e+01
7.910100e+00,-4.614258e+00,3.532400e+00,3.860583e+01
7.930132e+00,-7.053223e+00,3.534900e+00,3.927276e+01
7.950112e+00,-9.162598e+00,3.537400e+00,3.991892e+01
7.970136e+00,-1.100830e+01,3.539900e+00,4.054404e+01
7.990120e+00,-1.232666e+01,3.542400e+00,4.114785e+01
8.010528e+00,-1.331543e+01,3.544900e+00,4.173013e+01
8.030128e+00,-1.364502e+01,3.547400e+00,4.229062e+01
8.050092e+00,-1.357910e+01,3.549900e+00,4.282910e+01
8.070124e+00,-1.291992e+01,3.552400e+00,4.334537e+01
8.090096e+00,-1.186523e+01,3.554900e+00,4.383922e+01
8.110132e+00,-1.041504e+01,3.557400e+00,4.431045e+01
8.130108e+00,-8.635254e+00,3.559900e+00,4.475890e+01
8.150132e+00,-6.525879e+00,3.562400e+00,4.518438e+01
8.170108e+00,-4.152832e+00,3.564900e+00,4.558673e+01
8.190132e+00,-1.713867e+00,3.567400e+00,4.596582e+01
8.210116e+00,7.910160e-01,3.569900e+00,4.632149e+01
8.230092e+00,3.229980e+00,3.572400e+00,4.665362e+01
8.250116e+00,5.537109e+00,3.574900e+00,4.696209e+01
8.270140e+00,7.646484e+00,3.577400e+00,4.724678e+01
8.290120e+00,9.360352e+00,3.579900e+00,4.750761e+01
8.310132e+00,1.067871e+01,3.582400e+00,4.774447e+01
8.330112e+00,1.166748e+01,3.584900e+00,4.795728e+01
8.350128e+00,1.219482e+01,3.587400e+00,4.814598e+01
8.370112e+00,1.226074e+01,3.589900e+00,4.831050e+01
8.390124e+00,1.186523e+01,3.592400e+00,4.845079e+01
8.410112e+00,1.107422e+01,3.594900e+00,4.856680e+01
8.430120e+00,9.887695e+00,3.597400e+00,4.865849e+01
