t,tp,y,u,pot,dtp,dt,step,pct,ref
23.701452,23.700752,0.131836,0.000000,0.000000,0.019980,0.020001,1167.000000,23.700792,0.000000
23.721452,23.720736,0.131836,0.000000,0.000000,0.019984,0.020000,1168.000000,23.720776,0.000000
23.741452,23.740764,0.131836,0.000000,0.000000,0.020028,0.020000,1169.000000,23.740804,0.000000
23.761452,23.760752,0.131836,0.000000,0.000000,0.019988,0.020000,1170.000000,23.760792,0.000000
23.781452,23.780768,0.131836,0.000000,0.000000,0.020016,0.020000,1171.000000,23.780808,0.000000
23.801457,23.800752,0.131836,0.000000,0.000000,0.019984,0.020005,1172.000000,23.800792,0.000000
23.821459,23.820760,0.131836,0.000000,0.000000,0.020008,0.020002,1173.000000,23.820800,0.000000
23.841459,23.840752,0.131836,0.000000,0.000000,0.019992,0.020000,1174.000000,23.840792,0.000000
23.861459,23.860768,0.131836,0.000000,0.000000,0.020016,0.020000,1175.000000,23.860808,0.000000
23.881459,23.880752,0.131836,0.000000,0.000000,0.019984,0.020000,1176.000000,23.880792,0.000000
23.901462,23.900772,0.131836,0.000000,0.000000,0.020020,0.020003,1177.000000,23.900812,0.000000
23.921463,23.920752,0.131836,0.000000,0.000000,0.019980,0.020001,1178.000000,23.920792,0.000000
23.941462,23.940732,0.131836,0.000000,0.000000,0.019980,0.020000,1179.000000,23.940776,0.000000
23.961465,23.960772,0.131836,0.000000,0.000000,0.020040,0.020002,1180.000000,23.960812,0.000000
23.981466,23.980740,0.131836,0.000000,0.000000,0.019968,0.020001,1181.000000,23.980780,0.000000
24.001472,24.000772,0.131836,0.000000,0.000000,0.020032,0.020006,1182.000000,24.000812,0.000000
24.021472,24.020752,0.131836,0.000000,0.000000,0.019980,0.020000,1183.000000,24.020792,0.000000
24.041478,24.040772,0.131836,0.000000,0.000000,0.020020,0.020007,1184.000000,24.040812,0.000000
24.061484,24.060752,0.131836,0.000000,0.000000,0.019980,0.020005,1185.000000,24.060792,0.000000
24.081487,24.080768,0.131836,0.000000,0.000000,0.020016,0.020003,1186.000000,24.080808,0.000000
24.101493,24.100752,0.131836,0.000000,0.000000,0.019984,0.020006,1187.000000,24.100792,0.000000
24.121495,24.120768,0.131836,0.000000,0.000000,0.020016,0.020002,1188.000000,24.120808,0.000000
24.141502,24.140752,0.131836,0.000000,0.000000,0.019984,0.020009,1189.000000,24.140792,0.000000
24.161505,24.160768,0.131836,0.000000,0.000000,0.020016,0.020002,1190.000000,24.160808,0.000000
24.181506,24.180752,0.131836,0.000000,0.000000,0.019984,0.020001,1191.000000,24.180792,0.000000
24.201507,24.200780,0.131836,0.000000,0.000000,0.020028,0.020000,1192.000000,24.200820,0.000000
24.221508,24.220760,0.131836,0.000000,0.000000,0.019980,0.020001,1193.000000,24.220800,0.000000
24.241510,24.240732,0.131836,0.000000,0.000000,0.019972,0.020004,1194.000000,24.240776,0.000000
24.261517,24.260764,0.131836,0.000000,0.000000,0.020032,0.020006,1195.000000,24.260804,0.000000
24.281522,24.280748,0.131836,0.000000,0.000000,0.019984,0.020004,1196.000000,24.280784,0.000000
24.301529,24.300772,0.131836,0.000000,0.000000,0.020024,0.020007,1197.000000,24.300812,0.000000
24.321534,24.320748,0.131836,0.000000,0.000000,0.019976,0.020007,1198.000000,24.320792,0.000000
24.341543,24.340772,0.131836,0.000000,0.000000,0.020024,0.020007,1199.000000,24.340812,0.000000
24.361546,24.360752,0.131836,0.000000,0.000000,0.019980,0.020003,1200.000000,24.360792,0.000000
24.381551,24.380768,0.131836,0.000000,0.000000,0.020016,0.020005,1201.000000,24.380808,0.000000
24.401556,24.400752,0.131836,0.000000,0.000000,0.019984,0.020005,1202.000000,24.400792,0.000000
24.421560,24.420768,0.131836,0.000000,0.000000,0.020016,0.020004,1203.000000,24.420808,0.000000
24.441561,24.440752,0.131836,0.000000,0.000000,0.019984,0.020002,1204.000000,24.440792,0.000000
24.461564,24.460768,0.131836,0.000000,0.000000,0.020016,0.020002,1205.000000,24.460808,0.000000
24.481569,24.480760,0.131836,0.000000,0.000000,0.019992,0.020006,1206.000000,24.480800,0.000000
24.501570,24.500776,0.131836,0.000000,0.000000,0.020016,0.020000,1207.000000,24.500816,0.000000
24.521570,24.520760,0.131836,0.000000,0.000000,0.019984,0.020000,1208.000000,24.520800,0.000000
24.541575,24.540780,0.131836,0.000000,0.000000,0.020020,0.020005,1209.000000,24.540820,0.000000
24.561580,24.560768,0.131836,0.000000,0.000000,0.019988,0.020005,1210.000000,24.560808,0.000000
24.581581,24.580748,0.131836,0.000000,0.000000,0.019980,0.020001,1211.000000,24.580788,0.000000
24.601584,24.600780,0.131836,0.000000,0.000000,0.020032,0.020004,1212.000000,24.600820,0.000000
24.621585,24.620764,0.131836,0.000000,0.000000,0.019984,0.020001,1213.000000,24.620808,0.000000
24.641590,24.640752,0.131836,0.000000,0.000000,0.019988,0.020004,1214.000000,24.640792,0.000000
24.661593,24.660780,0.131836,0.000000,0.000000,0.020028,0.020003,1215.000000,24.660820,0.000000
24.681593,24.680752,0.131836,0.000000,0.000000,0.019972,0.020000,1216.000000,24.680792,0.000000
24.701599,24.700780,0.131836,0.000000,0.000000,0.020028,0.020006,1217.000000,24.700820,0.000000
24.721605,24.720752,0.131836,0.000000,0.000000,0.019972,0.020006,1218.000000,24.720792,0.000000
24.741611,24.740772,0.131836,0.000000,0.000000,0.020020,0.020006,1219.000000,24.740812,0.000000
24.761617,24.760784,0.131836,0.000000,0.000000,0.020012,0.020006,1220.000000,24.760824,0.000000
24.781624,24.780768,0.131836,0.000000,0.000000,0.019984,0.020007,1221.000000,24.780808,0.000000
24.801631,24.800776,0.131836,0.000000,0.000000,0.020008,0.020007,1222.000000,24.800816,0.000000
24.821637,24.820760,0.131836,0.000000,0.000000,0.019984,0.020006,1223.000000,24.820800,0.000000
24.841643,24.840788,0.131836,0.000000,0.000000,0.020028,0.020007,1224.000000,24.840828,0.000000
24.861650,24.860776,0.131836,0.000000,0.000000,0.019988,0.020006,1225.000000,24.860816,0.000000
24.881656,24.880756,0.131836,0.000000,0.000000,0.019980,0.020006,1226.000000,24.880792,0.000000
24.901662,24.900780,0.131836,0.000000,0.000000,0.020024,0.020006,1227.000000,24.900820,0.000000
24.921662,24.920764,0.131836,0.000000,0.000000,0.019984,0.020000,1228.000000,24.920804,0.000000
24.941667,24.940748,0.131836,0.000000,0.000000,0.019984,0.020005,1229.000000,24.940792,0.000000
24.961672,24.960780,0.131836,0.000000,0.000000,0.020032,0.020005,1230.000000,24.960820,0.000000
24.981675,24.980760,0.131836,0.000000,0.000000,0.019980,0.020004,1231.000000,24.980800,0.000000
25.001680,25.000788,0.131836,0.000000,0.000000,0.020028,0.020005,1232.000000,25.000828,0.000000
25.021682,25.020760,0.131836,0.000000,0.000000,0.019972,0.020001,1233.000000,25.020800,0.000000
25.041688,25.040780,0.131836,0.000000,0.000000,0.020020,0.020006,1234.000000,25.040820,0.000000
25.061689,25.060748,0.131836,0.000000,0.000000,0.019968,0.020001,1235.000000,25.060792,0.000000
25.081691,25.080772,0.131836,0.000000,0.000000,0.020024,0.020003,1236.000000,25.080812,0.000000
25.101695,25.100784,0.131836,0.000000,0.000000,0.020012,0.020003,1237.000000,25.100824,0.000000
25.121697,25.120776,0.131836,0.000000,0.000000,0.019992,0.020002,1238.000000,25.120816,0.000000
25.141698,25.140760,0.131836,0.000000,0.000000,0.019984,0.020002,1239.000000,25.140800,0.000000
25.161702,25.160780,0.131836,0.000000,0.000000,0.020020,0.020003,1240.000000,25.160820,0.000000
25.181707,25.180748,0.131836,0.000000,0.000000,0.019968,0.020005,1241.000000,25.180792,0.000000
25.201707,25.200788,0.131836,0.000000,0.000000,0.020040,0.020000,1242.000000,25.200828,0.000000
25.221709,25.220772,0.131836,0.000000,0.000000,0.019984,0.020002,1243.000000,25.220808,0.000000
25.241712,25.240752,0.131836,0.000000,0.000000,0.019980,0.020003,1244.000000,25.240792,0.000000
25.261714,25.260772,0.131836,0.000000,0.000000,0.020020,0.020002,1245.000000,25.260820,0.000000
25.261722,25.280768,0.131836,0.000000,0.000000,0.019996,0.020103,1246.000000,25.280808,0.000000
25.301822,25.300788,0.131836,0.000000,0.000000,0.020020,0.020005,1247.000000,25.300828,0.000000
25.321823,25.320760,0.131836,0.000000,0.000000,0.019972,0.020001,1248.000000,25.320800,0.000000
25.341825,25.340780,0.131836,0.000000,0.000000,0.020020,0.020002,1249.000000,25.340820,0.000000
25.361827,25.360796,0.131836,0.000000,0.000000,0.020016,0.020002,1250.000000,25.360832,0.000000
25.381828,25.380776,0.131836,0.000000,0.000000,0.019980,0.020001,1251.000000,25.380816,0.000000
25.401834,25.400792,0.131836,0.000000,0.000000,0.020016,0.020006,1252.000000,25.400832,0.000000
25.421835,25.420784,0.131836,0.000000,0.000000,0.019992,0.020001,1253.000000,25.420824,0.000000
25.441842,25.440760,0.131836,0.000000,0.000000,0.019976,0.020007,1254.000000,25.440800,0.000000
25.461845,25.460788,0.131836,0.000000,0.000000,0.020028,0.020003,1255.000000,25.460828,0.000000
25.481850,25.481368,0.131836,0.000000,0.000000,0.020580,0.020005,1256.000000,25.481408,0.000000
25.501854,25.500748,0.131836,0.000000,0.000000,0.019380,0.020004,1257.000000,25.500796,0.000000
25.521854,25.520772,0.131836,0.000000,0.000000,0.020024,0.020000,1258.000000,25.520812,0.000000
25.541859,25.540760,0.131836,0.000000,0.000000,0.019988,0.020005,1259.000000,25.540800,0.000000
25.561860,25.560788,0.131836,0.000000,0.000000,0.020028,0.020001,1260.000000,25.560836,0.000000
25.581865,25.580776,0.131836,0.000000,0.000000,0.019988,0.020005,1261.000000,25.580816,0.000000
25.601865,25.600796,0.131836,0.000000,0.000000,0.020020,0.020001,1262.000000,25.600836,0.000000
25.601874,25.621340,0.131836,0.000000,0.000000,0.020544,0.020543,1263.000000,25.621380,0.000000
25.642411,25.641352,0.131836,0.000000,0.000000,0.020012,0.020002,1264.000000,25.641392,0.000000
25.662413,25.661380,0.131836,0.000000,0.000000,0.020028,0.020002,1265.000000,25.661420,0.000000
25.682414,25.681352,0.131836,0.000000,0.000000,0.019972,0.020001,1266.000000,25.681392,0.000000
25.702419,25.701380,0.131836,0.000000,0.000000,0.020028,0.020005,1267.000000,25.701420,0.000000
25.722419,25.721360,0.131836,0.000000,0.000000,0.019980,0.020000,1268.000000,25.721400,0.000000
25.742424,25.741344,0.131836,0.000000,0.000000,0.019984,0.020005,1269.000000,25.741384,0.000000
25.762425,25.761324,0.131836,0.000000,0.000000,0.019980,0.020002,1270.000000,25.761364,0.000000
25.782431,25.781348,0.131836,0.000000,0.000000,0.020024,0.020005,1271.000000,25.781388,0.000000
25.802434,25.801372,0.131836,0.000000,0.000000,0.020024,0.020003,1272.000000,25.801412,0.000000
25.822434,25.821352,0.131836,0.000000,0.000000,0.019980,0.020000,1273.000000,25.821392,0.000000
25.842436,25.841372,0.131836,0.000000,0.000000,0.020020,0.020002,1274.000000,25.841420,0.000000
25.862438,25.861360,0.131836,0.000000,0.000000,0.019988,0.020002,1275.000000,25.861400,0.000000
25.882441,25.881340,0.131836,0.000000,0.000000,0.019980,0.020003,1276.000000,25.881384,0.000000
25.902442,25.901372,0.131836,0.000000,0.000000,0.020032,0.020001,1277.000000,25.901412,0.000000
25.922443,25.921352,0.131836,0.000000,0.000000,0.019980,0.020001,1278.000000,25.921392,0.000000
25.942444,25.941372,0.131836,0.000000,0.000000,0.020020,0.020001,1279.000000,25.941408,0.000000
25.962449,25.961352,0.131836,0.000000,0.000000,0.019980,0.020005,1280.000000,25.961392,0.000000
25.982452,25.981756,0.131836,0.000000,0.000000,0.020404,0.020003,1281.000000,25.981800,0.000000
26.002459,26.001768,0.131836,0.000000,0.000000,0.020012,0.020007,1282.000000,26.001808,0.000000
26.022463,26.021360,0.131836,0.000000,0.000000,0.019592,0.020005,1283.000000,26.021400,0.000000
26.042469,26.041352,0.131836,0.000000,0.000000,0.019992,0.020005,1284.000000,26.041392,0.000000
26.062473,26.061380,0.131836,0.000000,0.000000,0.020028,0.020005,1285.000000,26.061420,0.000000
26.082481,26.081360,0.131836,0.000000,0.000000,0.019980,0.020008,1286.000000,26.081400,0.000000
26.102483,26.101764,0.131836,0.000000,0.000000,0.020404,0.020001,1287.000000,26.101804,0.000000
26.122488,26.121788,0.131836,0.000000,0.000000,0.020024,0.020005,1288.000000,26.121828,0.000000
26.142492,26.141376,0.131836,0.000000,0.000000,0.019588,0.020004,1289.000000,26.141416,0.000000
26.162493,26.161788,0.131836,0.000000,0.000000,0.020412,0.020001,1290.000000,26.161828,0.000000
26.182493,26.181384,0.131836,0.000000,0.000000,0.019596,0.020000,1291.000000,26.181424,0.000000
26.202497,26.201368,0.131836,0.000000,0.000000,0.019984,0.020004,1292.000000,26.201408,0.000000
26.222498,26.221348,0.131836,0.000000,0.000000,0.019980,0.020002,1293.000000,26.221392,0.000000
26.242500,26.241812,0.131836,0.000000,0.000000,0.020464,0.020002,1294.000000,26.241852,0.000000
26.242509,26.276376,0.131836,0.000000,0.000000,0.034564,0.034331,1295.000000,26.276416,0.000000
26.296838,26.295796,0.131836,0.000000,0.000000,0.019420,0.020006,1296.000000,26.295836,0.000000
26.316837,26.315784,0.131836,0.000000,0.000000,0.019988,0.020000,1297.000000,26.315824,0.000000
26.336840,26.335764,0.131836,0.000000,0.000000,0.019980,0.020003,1298.000000,26.335808,0.000000
26.356841,26.355796,0.131836,0.000000,0.000000,0.020032,0.020000,1299.000000,26.355836,0.000000
26.376844,26.375764,0.131836,0.000000,0.000000,0.019968,0.020004,1300.000000,26.375808,0.000000
26.396650,26.396352,0.131836,0.000000,0.000000,0.020588,0.020102,1301.000000,26.396392,0.000000
26.416951,26.416380,0.131836,0.000000,0.000000,0.020028,0.020004,1302.000000,26.416420,0.000000
26.436952,26.436360,0.131836,0.000000,0.000000,0.019980,0.020001,1303.000000,26.436400,0.000000
26.436960,26.456772,0.131836,0.000000,0.000000,0.020412,0.020695,1304.000000,26.456812,0.000000
26.477654,26.476804,0.131836,0.000000,0.000000,0.020032,0.020008,1305.000000,26.476844,0.000000
26.497661,26.496792,0.131836,0.000000,0.000000,0.019988,0.020007,1306.000000,26.496832,0.000000
26.517663,26.516776,0.131836,0.000000,0.000000,0.019984,0.020001,1307.000000,26.516816,0.000000
26.537665,26.536804,0.131836,0.000000,0.000000,0.020028,0.020002,1308.000000,26.536844,0.000000
26.557668,26.556784,0.131836,0.000000,0.000000,0.019980,0.020003,1309.000000,26.556824,0.000000
26.577667,26.576764,0.131836,0.000000,0.000000,0.019980,0.020000,1310.000000,26.576808,0.000000
26.597671,26.596784,0.131836,0.000000,0.000000,0.020020,0.020003,1311.000000,26.596824,0.000000
26.617678,26.616804,0.131836,0.000000,0.000000,0.020020,0.020007,1312.000000,26.616844,0.000000
26.637685,26.636776,0.131836,0.000000,0.000000,0.019972,0.020007,1313.000000,26.636816,0.000000
26.637693,26.657328,0.131836,0.000000,0.000000,0.020552,0.020734,1314.000000,26.657364,0.000000
26.678423,26.677392,0.131836,0.000000,0.000000,0.020064,0.020005,1315.000000,26.677428,0.000000
26.698428,26.697380,0.131836,0.000000,0.000000,0.019988,0.020004,1316.000000,26.697420,0.000000
26.718432,26.717360,0.131836,0.000000,0.000000,0.019980,0.020004,1317.000000,26.717400,0.000000
26.738438,26.737380,0.131836,0.000000,0.000000,0.020020,0.020006,1318.000000,26.737428,0.000000
26.758444,26.757368,0.131836,0.000000,0.000000,0.019988,0.020006,1319.000000,26.757408,0.000000
26.778446,26.777396,0.131836,0.000000,0.000000,0.020028,0.020003,1320.000000,26.777436,0.000000
26.798447,26.797368,0.131836,0.000000,0.000000,0.019972,0.020001,1321.000000,26.797408,0.000000
26.818455,26.817308,0.131836,0.000000,0.000000,0.019940,0.020007,1322.000000,26.817348,0.000000
26.838459,26.837768,0.131836,0.000000,0.000000,0.020460,0.020004,1323.000000,26.837816,0.000000
26.858466,26.857368,0.131836,0.000000,0.000000,0.019600,0.020007,1324.000000,26.857404,0.000000
26.878472,26.877388,0.131836,0.000000,0.000000,0.020020,0.020006,1325.000000,26.877424,0.000000
26.898475,26.897368,0.131836,0.000000,0.000000,0.019980,0.020003,1326.000000,26.897408,0.000000
26.918477,26.917388,0.131836,0.000000,0.000000,0.020020,0.020002,1327.000000,26.917424,0.000000
26.938477,26.937804,0.131836,0.000000,0.000000,0.020416,0.020000,1328.000000,26.937844,0.000000
26.958479,26.957352,0.131836,0.000000,0.000000,0.019548,0.020002,1329.000000,26.957396,0.000000
26.978482,26.977336,0.131836,0.000000,0.000000,0.019984,0.020003,1330.000000,26.977376,0.000000
26.998489,26.997352,0.131836,0.000000,0.000000,0.020016,0.020007,1331.000000,26.997396,0.000000
27.018489,27.017816,0.131836,0.000000,0.000000,0.020464,0.020001,1332.000000,27.017856,0.000000
27.038496,27.037800,0.131836,0.000000,0.000000,0.019984,0.020006,1333.000000,27.037840,0.000000
27.058498,27.057392,0.131836,0.000000,0.000000,0.019592,0.020002,1334.000000,27.057432,0.000000
27.078502,27.077364,0.131836,0.000000,0.000000,0.019972,0.020004,1335.000000,27.077408,0.000000
27.098508,27.097776,0.131836,0.000000,0.000000,0.020412,0.020006,1336.000000,27.097820,0.000000
27.118508,27.117384,0.131836,0.000000,0.000000,0.019608,0.020000,1337.000000,27.117420,0.000000
27.138515,27.137392,0.131836,0.000000,0.000000,0.020008,0.020008,1338.000000,27.137432,0.000000
27.158520,27.157384,0.131836,0.000000,0.000000,0.019992,0.020004,1339.000000,27.157424,0.000000
27.178525,27.177356,0.131836,0.000000,0.000000,0.019972,0.020005,1340.000000,27.177400,0.000000
27.198531,27.197808,0.131836,0.000000,0.000000,0.020452,0.020006,1341.000000,27.197848,0.000000
27.218537,27.217800,0.131836,0.000000,0.000000,0.019992,0.020006,1342.000000,27.217840,0.000000
27.238543,27.237388,0.131836,0.000000,0.000000,0.019588,0.020007,1343.000000,27.237428,0.000000
27.258544,27.257368,0.131836,0.000000,0.000000,0.019980,0.020000,1344.000000,27.257408,0.000000
27.278546,27.277396,0.131836,0.000000,0.000000,0.020028,0.020002,1345.000000,27.277436,0.000000
27.298553,27.297372,0.131836,0.000000,0.000000,0.019976,0.020007,1346.000000,27.297408,0.000000
27.318555,27.317396,0.131836,0.000000,0.000000,0.020024,0.020002,1347.000000,27.317436,0.000000
27.338556,27.337812,0.131836,0.000000,0.000000,0.020416,0.020001,1348.000000,27.337852,0.000000
27.358561,27.357796,0.131836,0.000000,0.000000,0.019984,0.020005,1349.000000,27.357832,0.000000
27.378565,27.377820,0.131836,0.000000,0.000000,0.020024,0.020004,1350.000000,27.377860,0.000000
27.398569,27.397796,0.131836,0.000000,0.000000,0.019976,0.020004,1351.000000,27.397832,0.000000
27.418574,27.417784,0.131836,0.000000,0.000000,0.019988,0.020005,1352.000000,27.417824,0.000000
27.438578,27.437804,0.131836,0.000000,0.000000,0.020020,0.020004,1353.000000,27.437852,0.000000
27.458580,27.457792,0.131836,0.000000,0.000000,0.019988,0.020002,1354.000000,27.457832,0.000000
27.478582,27.477820,0.131836,0.000000,0.000000,0.020028,0.020002,1355.000000,27.477860,0.000000
27.498588,27.497792,0.131836,0.000000,0.000000,0.019972,0.020006,1356.000000,27.497832,0.000000
27.518593,27.517812,0.131836,0.000000,0.000000,0.020020,0.020005,1357.000000,27.517852,0.000000
27.538595,27.537824,0.131836,0.000000,0.000000,0.020012,0.020002,1358.000000,27.537864,0.000000
27.558596,27.557808,0.131836,0.000000,0.000000,0.019984,0.020001,1359.000000,27.557848,0.000000
27.578600,27.577824,0.131836,0.000000,0.000000,0.020016,0.020005,1360.000000,27.577864,0.000000
27.598608,27.597816,0.131836,0.000000,0.000000,0.019992,0.020007,1361.000000,27.597856,0.000000
27.618615,27.617792,0.131836,0.000000,0.000000,0.019976,0.020007,1362.000000,27.617832,0.000000
27.638616,27.637820,0.131836,0.000000,0.000000,0.020028,0.020003,1363.000000,27.637860,0.000000
27.658620,27.657796,0.131836,0.000000,0.000000,0.019976,0.020002,1364.000000,27.657832,0.000000
27.678624,27.677820,0.131836,0.000000,0.000000,0.020024,0.020004,1365.000000,27.677860,0.000000
27.698627,27.697796,0.131836,0.000000,0.000000,0.019976,0.020004,1366.000000,27.697832,0.000000
27.718633,27.717828,0.131836,0.000000,0.000000,0.020032,0.020006,1367.000000,27.717868,0.000000
27.738635,27.737804,0.131836,0.000000,0.000000,0.019976,0.020001,1368.000000,27.737840,0.000000
27.758638,27.757792,0.131836,0.000000,0.000000,0.019988,0.020003,1369.000000,27.757832,0.000000
27.778642,27.777820,0.131836,0.000000,0.000000,0.020028,0.020005,1370.000000,27.777860,0.000000
27.798648,27.797800,0.131836,0.000000,0.000000,0.019980,0.020007,1371.000000,27.797840,0.000000
27.818655,27.817780,0.131836,0.000000,0.000000,0.019980,0.020010,1372.000000,27.817824,0.000000
27.838664,27.837800,0.131836,0.000000,0.000000,0.020020,0.020004,1373.000000,27.837840,0.000000
27.858663,27.857780,0.131836,0.000000,0.000000,0.019980,0.020000,1374.000000,27.857824,0.000000
27.878667,27.877800,0.131836,0.000000,0.000000,0.020020,0.020004,1375.000000,27.877840,0.000000
27.898669,27.897780,0.131836,0.000000,0.000000,0.019980,0.020002,1376.000000,27.897824,0.000000
27.918670,27.917800,0.131836,0.000000,0.000000,0.020020,0.020000,1377.000000,27.917840,0.000000
27.938671,27.937836,0.131836,0.000000,0.000000,0.020036,0.020001,1378.000000,27.937876,0.000000
27.958678,27.957812,0.131836,0.000000,0.000000,0.019976,0.020008,1379.000000,27.957848,0.000000
27.978680,27.977800,0.131836,0.000000,0.000000,0.019988,0.020001,1380.000000,27.977840,0.000000
27.998686,27.997820,0.131836,0.000000,0.000000,0.020020,0.020006,1381.000000,27.997860,0.000000
28.018687,28.017800,0.131836,0.000000,0.000000,0.019980,0.020001,1382.000000,28.017840,0.000000
28.038689,28.037820,0.131836,0.000000,0.000000,0.020020,0.020003,1383.000000,28.037860,0.000000
28.058692,28.057808,0.131836,0.000000,0.000000,0.019988,0.020003,1384.000000,28.057848,0.000000
28.078694,28.077836,0.131836,0.000000,0.000000,0.020028,0.020001,1385.000000,28.077876,0.000000
28.098696,28.097816,0.131836,0.000000,0.000000,0.019980,0.020002,1386.000000,28.097856,0.000000
28.118698,28.117800,0.131836,0.000000,0.000000,0.019984,0.020002,1387.000000,28.117840,0.000000
28.138702,28.137820,0.131836,0.000000,0.000000,0.020020,0.020005,1388.000000,28.137856,0.000000
28.158709,28.157800,0.131836,0.000000,0.000000,0.019980,0.020006,1389.000000,28.157840,0.000000
28.178716,28.177816,0.131836,0.000000,0.000000,0.020016,0.020007,1390.000000,28.177856,0.000000
28.198722,28.197800,0.131836,0.000000,0.000000,0.019984,0.020006,1391.000000,28.197840,0.000000
28.218728,28.217816,0.131836,0.000000,0.000000,0.020016,0.020006,1392.000000,28.217856,0.000000
28.218736,28.238408,0.131836,0.000000,0.000000,0.020592,0.020317,1393.000000,28.238448,0.000000
28.259049,28.258392,0.131836,0.000000,0.000000,0.019984,0.020004,1394.000000,28.258432,0.000000
28.279050,28.278364,0.131836,0.000000,0.000000,0.019972,0.020002,1395.000000,28.278412,0.000000
28.299057,28.298396,0.131836,0.000000,0.000000,0.020032,0.020006,1396.000000,28.298436,0.000000
28.319058,28.318372,0.131836,0.000000,0.000000,0.019976,0.020002,1397.000000,28.318420,0.000000
28.339058,28.338404,0.131836,0.000000,0.000000,0.020032,0.020000,1398.000000,28.338444,0.000000
28.359063,28.358388,0.131836,0.000000,0.000000,0.019984,0.020004,1399.000000,28.358432,0.000000
28.379066,28.378376,0.131836,0.000000,0.000000,0.019988,0.020003,1400.000000,28.378416,0.000000
28.399066,28.398404,0.131836,0.000000,0.000000,0.020028,0.020001,1401.000000,28.398444,0.000000
28.419069,28.418416,0.131836,0.000000,0.000000,0.020012,0.020002,1402.000000,28.418456,0.000000
28.419077,28.439400,0.131836,0.000000,0.000000,0.020984,0.021174,1403.000000,28.439440,0.000000
28.460243,28.459420,0.131836,0.000000,0.000000,0.020020,0.020000,1404.000000,28.459456,0.000000
28.480246,28.479400,0.131836,0.000000,0.000000,0.019980,0.020003,1405.000000,28.479440,0.000000
28.500249,28.499372,0.131836,0.000000,0.000000,0.019972,0.020004,1406.000000,28.499416,0.000000
28.520252,28.519404,0.131836,0.000000,0.000000,0.020032,0.020002,1407.000000,28.519444,0.000000
28.540256,28.539384,0.131836,0.000000,0.000000,0.019980,0.020006,1408.000000,28.539424,0.000000
28.560257,28.559412,0.131836,0.000000,0.000000,0.020028,0.020000,1409.000000,28.559452,0.000000
28.580260,28.579388,0.131836,0.000000,0.000000,0.019976,0.020005,1410.000000,28.579424,0.000000
28.600268,28.599412,0.131836,0.000000,0.000000,0.020024,0.020010,1411.000000,28.599452,0.000000
28.620276,28.619388,0.131836,0.000000,0.000000,0.019976,0.020004,1412.000000,28.619428,0.000000
28.640277,28.639412,0.131836,0.000000,0.000000,0.020024,0.020001,1413.000000,28.639452,0.000000
28.660278,28.659396,0.131836,0.000000,0.000000,0.019984,0.020005,1414.000000,28.659436,0.000000
28.680288,28.679420,0.131836,0.000000,0.000000,0.020024,0.020005,1415.000000,28.679460,0.000000
28.700294,28.699400,0.131836,0.000000,0.000000,0.019980,0.020007,1416.000000,28.699440,0.000000
28.720299,28.719380,0.131836,0.000000,0.000000,0.019980,0.020006,1417.000000,28.719424,0.000000
28.740305,28.739412,0.131836,0.000000,0.000000,0.020032,0.020004,1418.000000,28.739452,0.000000
28.760306,28.759380,0.131836,0.000000,0.000000,0.019968,0.020001,1419.000000,28.759424,0.000000
28.780294,28.779412,0.131836,0.000000,0.000000,0.020032,0.020006,1420.000000,28.779452,0.000000
28.800317,28.799380,0.131836,0.000000,0.000000,0.019968,0.020006,1421.000000,28.799424,0.000000
28.820318,28.819412,0.131836,0.000000,0.000000,0.020032,0.020000,1422.000000,28.819452,0.000000
28.840320,28.839380,0.131836,0.000000,0.000000,0.019968,0.020003,1423.000000,28.839424,0.000000
28.860321,28.859420,0.131836,0.000000,0.000000,0.020040,0.020000,1424.000000,28.859460,0.000000
28.880322,28.879400,0.131836,0.000000,0.000000,0.019980,0.020001,1425.000000,28.879440,0.000000
28.900324,28.899384,0.131836,0.000000,0.000000,0.019984,0.020009,1426.000000,28.899424,0.000000
28.920338,28.919404,0.131836,0.000000,0.000000,0.020020,0.020011,1427.000000,28.919444,0.000000
28.940343,28.939384,0.131836,0.000000,0.000000,0.019980,0.020001,1428.000000,28.939424,0.000000
28.960345,28.959404,0.131836,0.000000,0.000000,0.020020,0.020002,1429.000000,28.959444,0.000000
28.980347,28.979384,0.131836,0.000000,0.000000,0.019980,0.020003,1430.000000,28.979424,0.000000
29.000349,28.999404,0.131836,0.000000,0.000000,0.020020,0.020001,1431.000000,28.999452,0.000000
29.020353,29.019400,0.131836,0.000000,0.000000,0.019996,0.020004,1432.000000,29.019440,0.000000
29.040353,29.039384,0.131836,0.000000,0.000000,0.019984,0.020000,1433.000000,29.039424,0.000000
29.060353,29.059412,0.131836,0.000000,0.000000,0.020028,0.020000,1434.000000,29.059452,0.000000
29.080355,29.079392,0.131836,0.000000,0.000000,0.019980,0.020002,1435.000000,29.079432,0.000000
29.100358,29.099408,0.131836,0.000000,0.000000,0.020016,0.020003,1436.000000,29.099448,0.000000
29.120357,29.119388,0.131836,0.000000,0.000000,0.019980,0.020000,1437.000000,29.119432,0.000000
29.140357,29.139404,0.131836,0.000000,0.000000,0.020016,0.020000,1438.000000,29.139440,0.000000
29.160363,29.159392,0.131836,0.000000,0.000000,0.019988,0.020006,1439.000000,29.159432,0.000000
